customer_id,customer_name,registration_date,is_vip,order_id,order_date,product_id,product_name,category,unit_price,item_quantity,total_item_price,total_order_value_percentage
16,Customer 16,2022-09-22 19:35:51,False,31,2022-09-25 13:20:07,1,Item 1 for Order 31,Books,30.93,1,30.93,0.021340012005050403
16,Customer 16,2022-09-22 19:35:51,False,31,2022-09-25 13:20:07,2,Item 2 for Order 31,Electronics,185.62,5,928.1,0.6403383492365755
16,Customer 16,2022-09-22 19:35:51,False,31,2022-09-25 13:20:07,3,Item 3 for Order 31,Electronics,120.9,1,120.9,0.08341440192080808
16,Customer 16,2022-09-22 19:35:51,False,31,2022-09-25 13:20:07,4,Item 4 for Order 31,Misc,184.73,2,369.46,0.25490723683756616
16,Customer 16,2022-09-22 19:35:51,False,31,2022-09-25 13:20:07,5,Item 5 for Order 31,Electronics,0.0,3,0.0,0.0
17,Customer 17,2022-07-15 23:17:14,True,32,2023-05-17 05:41:03,2,Item 2 for Order 32,Books,360.82,5,1804.1,0.314768159231757
17,Customer 17,2022-07-15 23:17:14,True,32,2023-05-17 05:41:03,3,Item 3 for Order 32,Books,372.73,2,745.46,0.1300632293004299
17,Customer 17,2022-07-15 23:17:14,True,32,2023-05-17 05:41:03,4,Item 4 for Order 32,Misc,482.97,4,1931.88,0.337062419742058
17,Customer 17,2022-07-15 23:17:14,True,32,2023-05-17 05:41:03,,Item 1 for Order 32,Electronics,312.52,4,1250.08,0.2181061917257551
17,Customer 17,2022-07-15 23:17:14,True,33,2024-02-18 18:51:35,1,Item 1 for Order 33,Home Goods,167.32,1,167.32,0.08368133874137906
17,Customer 17,2022-07-15 23:17:14,True,33,2024-02-18 18:51:35,2,Item 2 for Order 33,Misc,314.34,3,943.02,0.47163026571775807
17,Customer 17,2022-07-15 23:17:14,True,33,2024-02-18 18:51:35,3,Item 3 for Order 33,Misc,0.0,5,0.0,0.0
17,Customer 17,2022-07-15 23:17:14,True,33,2024-02-18 18:51:35,5,Item 5 for Order 33,Books,269.42,3,808.26,0.40423307943525605
17,Customer 17,2022-07-15 23:17:14,True,33,2024-02-18 18:51:35,,Item 4 for Order 33,Home Goods,80.89,1,80.89,0.04045531610560693
17,Customer 17,2022-07-15 23:17:14,True,34,2024-07-04 01:52:04,1,Item 1 for Order 34,Misc,168.54,1,168.54,0.04932512321037659
17,Customer 17,2022-07-15 23:17:14,True,34,2024-07-04 01:52:04,2,Item 2 for Order 34,Electronics,267.12,4,1068.48,0.312702667899746
17,Customer 17,2022-07-15 23:17:14,True,34,2024-07-04 01:52:04,3,Item 3 for Order 34,Misc,398.3,3,1194.9,0.3497009002259345
17,Customer 17,2022-07-15 23:17:14,True,34,2024-07-04 01:52:04,4,Item 4 for Order 34,Misc,492.5,2,985.0,0.28827130866394296
18,Customer 18,2023-12-07 02:31:09,False,36,2024-03-15 22:05:36,1,Item 1 for Order 36,Books,27.3,2,54.6,0.04115815738095418
18,Customer 18,2023-12-07 02:31:09,False,36,2024-03-15 22:05:36,2,Item 2 for Order 36,Misc,217.33,5,1086.65,0.8191302512456751
18,Customer 18,2023-12-07 02:31:09,False,36,2024-03-15 22:05:36,3,Item 3 for Order 36,Electronics,0.0,3,0.0,0.0
18,Customer 18,2023-12-07 02:31:09,False,36,2024-03-15 22:05:36,4,Item 4 for Order 36,Misc,185.34,1,185.34,0.13971159137337083
18,Customer 18,2023-12-07 02:31:09,False,37,2024-01-13 01:55:27,1,Item 1 for Order 37,Electronics,417.11,2,834.22,0.4433166646295775
18,Customer 18,2023-12-07 02:31:09,False,37,2024-01-13 01:55:27,2,Item 2 for Order 37,Books,404.08,0,0.0,0.0
18,Customer 18,2023-12-07 02:31:09,False,37,2024-01-13 01:55:27,3,Item 3 for Order 37,Misc,175.25,3,525.75,0.2793912114658008
18,Customer 18,2023-12-07 02:31:09,False,37,2024-01-13 01:55:27,4,Item 4 for Order 37,Books,130.45,4,521.8,0.2772921239046217
18,Customer 18,2023-12-07 02:31:09,False,37,2024-01-13 01:55:27,5,Item 5 for Order 37,Electronics,0.0,3,0.0,0.0
18,Customer 18,2023-12-07 02:31:09,False,38,2024-03-27 02:25:19,1,Item 1 for Order 38,Misc,397.95,4,1591.8,0.5321432153244409
18,Customer 18,2023-12-07 02:31:09,False,38,2024-03-27 02:25:19,2,Item 2 for Order 38,Misc,219.48,2,438.96,0.14674556213017753
18,Customer 18,2023-12-07 02:31:09,False,38,2024-03-27 02:25:19,3,Item 3 for Order 38,Misc,263.83,2,527.66,0.17639822150904289
18,Customer 18,2023-12-07 02:31:09,False,38,2024-03-27 02:25:19,4,Item 4 for Order 38,Misc,432.88,1,432.88,0.14471300103633872
18,Customer 18,2023-12-07 02:31:09,False,,2025-04-14 18:21:25,1,Item 1 for Order 35,Home Goods,237.86,1,237.86,0.0
18,Customer 18,2023-12-07 02:31:09,False,,2025-04-14 18:21:25,2,Item 2 for Order 35,Misc,296.89,3,890.67,0.0
18,Customer 18,2023-12-07 02:31:09,False,,2025-04-14 18:21:25,4,Item 4 for Order 35,Apparel,497.44,4,1989.76,0.0
18,Customer 18,2023-12-07 02:31:09,False,,2025-04-14 18:21:25,,Item 3 for Order 35,Home Goods,295.12,3,885.36,0.0
19,Customer 19,2022-06-28 20:09:12,False,,,,None,Misc,0.0,0,0.0,0.0
20,Customer 20,2022-11-11 15:05:46,False,38,2024-09-15 22:51:11,,None,Misc,0.0,0,0.0,0.0
20,Customer 20,2022-11-11 15:05:46,False,38,2025-04-18 01:17:05,,None,Misc,0.0,0,0.0,0.0
20,Customer 20,2022-11-11 15:05:46,False,41,2024-09-18 02:12:44,1,Item 1 for Order 41,Electronics,146.49,1,146.49,0.29378497082004695
20,Customer 20,2022-11-11 15:05:46,False,41,2024-09-18 02:12:44,,Item 2 for Order 41,Misc,352.14,1,352.14,0.706215029179953
21,Customer 21,2024-02-01 12:36:34,False,42,2024-12-06 11:58:26,2,Item 2 for Order 42,Misc,410.04,1,410.04,0.11827553781275059
21,Customer 21,2024-02-01 12:36:34,False,42,2024-12-06 11:58:26,3,Item 3 for Order 42,Electronics,102.67,2,205.34,0.05923007251602333
21,Customer 21,2024-02-01 12:36:34,False,42,2024-12-06 11:58:26,4,Item 4 for Order 42,Apparel,393.28,3,1179.84,0.34032340877230427
21,Customer 21,2024-02-01 12:36:34,False,42,2024-12-06 11:58:26,5,   ,Misc,92.06,3,276.18,0.07966378410185704
21,Customer 21,2024-02-01 12:36:34,False,42,2024-12-06 11:58:26,,Item 1 for Order 42,Apparel,465.14,3,1395.42,0.40250719679706476
21,Customer 21,2024-02-01 12:36:34,False,42,2025-06-07 20:55:09,,None,Misc,0.0,0,0.0,0.0
21,Customer 21,2024-02-01 12:36:34,False,44,2024-09-27 21:48:09,1,Item 1 for Order 44,Books,471.13,3,1413.3899999999999,1.0
22,Customer 22,,False,44,2025-03-27 05:11:50,,None,Misc,0.0,0,0.0,0.0
22,Customer 22,,False,46,,1,Item 1 for Order 46,Electronics,177.14,4,708.56,1.0
22,Customer 22,,False,47,2025-01-25 05:23:37,1,Item 1 for Order 47,Misc,85.17,1,85.17,0.2671497129952009
22,Customer 22,,False,47,2025-01-25 05:23:37,,Item 2 for Order 47,Apparel,116.82,2,233.64,0.732850287004799
22,Customer 22,,False,48,2025-02-28 17:05:51,1,Item 1 for Order 48,Misc,279.27,4,1117.08,0.8228889658271393
22,Customer 22,,False,48,2025-02-28 17:05:51,,Item 2 for Order 48,Misc,240.43,1,240.43,0.17711103417286062
23,Customer 23,2024-04-07 14:32:58,True,,,,None,Misc,0.0,0,0.0,0.0
24,Customer 24,2024-01-09 15:14:20,False,48,2024-01-23 02:32:24,,None,Misc,0.0,0,0.0,0.0
24,Customer 24,2024-01-09 15:14:20,False,50,2024-03-11 23:16:47,1,Item 1 for Order 50,Books,149.71,4,598.84,0.24570818972591502
24,Customer 24,2024-01-09 15:14:20,False,50,2024-03-11 23:16:47,2,,Books,286.85,2,573.7,0.23539307401936652
24,Customer 24,2024-01-09 15:14:20,False,50,2024-03-11 23:16:47,3,Item 3 for Order 50,Electronics,64.47,2,128.94,0.05290497291974397
24,Customer 24,2024-01-09 15:14:20,False,50,2024-03-11 23:16:47,4,Item 4 for Order 50,Electronics,283.93,4,1135.72,0.4659937633349746
25,Customer 25,2024-05-28 15:55:42,False,,,,None,Misc,0.0,0,0.0,0.0
26,Customer 26,2023-11-07 03:45:18,False,50,2024-10-05 12:03:53,,None,Misc,0.0,0,0.0,0.0
26,Customer 26,2023-11-07 03:45:18,False,52,,1,Item 1 for Order 52,Home Goods,493.25,1,493.25,0.2348675313791593
26,Customer 26,2023-11-07 03:45:18,False,52,,2,Item 2 for Order 52,Electronics,236.33,4,945.32,0.45012665942898505
26,Customer 26,2023-11-07 03:45:18,False,52,,3,Item 3 for Order 52,Apparel,132.31,5,661.55,0.3150058091918557
27,Customer 27,2022-03-04 08:57:45,False,53,2022-09-07 18:34:43,1,Item 1 for Order 53,Apparel,71.47,1,71.47,0.068613615199255
27,Customer 27,2022-03-04 08:57:45,False,53,2022-09-07 18:34:43,2,Item 2 for Order 53,Misc,485.08,2,970.16,0.9313863848007449
27,Customer 27,2022-03-04 08:57:45,False,53,2024-03-21 23:49:18,,None,Misc,0.0,0,0.0,0.0
27,Customer 27,2022-03-04 08:57:45,False,55,2022-09-02 14:36:25,1,Item 1 for Order 55,Home Goods,122.6,1,122.6,0.04065984359557716
27,Customer 27,2022-03-04 08:57:45,False,55,2022-09-02 14:36:25,2,Item 2 for Order 55,Apparel,212.49,4,849.96,0.281886139172078
27,Customer 27,2022-03-04 08:57:45,False,55,2022-09-02 14:36:25,3,Item 3 for Order 55,Misc,408.54,5,2042.7,0.6774540172323448
28,Customer 28,2022-12-14 20:48:48,False,55,2023-10-19 06:58:31,,None,Misc,0.0,0,0.0,0.0
28,Customer 28,2022-12-14 20:48:48,False,58,2024-05-11 05:12:07,1,Item 1 for Order 58,Misc,126.61,3,379.83,0.5203221961944684
28,Customer 28,2022-12-14 20:48:48,False,58,2024-05-11 05:12:07,2,Item 2 for Order 58,Misc,350.16,1,350.16,0.4796778038055316
28,Customer 28,2022-12-14 20:48:48,False,,2024-08-28 06:03:00,2,Item 2 for Order 57,Apparel,111.98,2,223.96,0.0
28,Customer 28,2022-12-14 20:48:48,False,,2024-08-28 06:03:00,3,Item 3 for Order 57,Misc,145.15,4,580.6,0.0
28,Customer 28,2022-12-14 20:48:48,False,,2024-08-28 06:03:00,4,Item 4 for Order 57,Misc,457.98,2,915.96,0.0
28,Customer 28,2022-12-14 20:48:48,False,,2024-08-28 06:03:00,,Item 1 for Order 57,Electronics,475.22,3,1425.66,0.0
29,Customer 29,2022-01-15 22:43:18,False,59,,1,Item 1 for Order 59,Misc,368.44,1,368.44,1.0
30,Customer 30,2023-12-02 08:35:54,False,61,2024-03-02 19:32:42,1,Item 1 for Order 61,Misc,134.12,5,670.6,0.26669530081766407
30,Customer 30,2023-12-02 08:35:54,False,61,2024-03-02 19:32:42,2,Item 2 for Order 61,Misc,14.4,5,72.0,0.028634150997422926
30,Customer 30,2023-12-02 08:35:54,False,61,2024-03-02 19:32:42,3,Item 3 for Order 61,Electronics,0.0,5,0.0,0.0
30,Customer 30,2023-12-02 08:35:54,False,61,2024-03-02 19:32:42,4,Item 4 for Order 61,Misc,442.97,4,1771.88,0.704670548184913
30,Customer 30,2023-12-02 08:35:54,False,61,2024-03-02 19:32:42,5,Item 5 for Order 61,Misc,184.5,0,0.0,0.0
30,Customer 30,2023-12-02 08:35:54,False,,2024-09-03 05:51:36,1,Item 1 for Order 60,Home Goods,194.17,2,388.34,0.0
31,Customer 31,2022-01-19 14:05:01,False,,,,None,Misc,0.0,0,0.0,0.0
32,Customer 32,2024-04-21 10:31:56,False,62,2024-07-19 20:14:13,1,Item 1 for Order 62,Misc,205.94,2,411.88,0.2324746573950737
32,Customer 32,2024-04-21 10:31:56,False,62,2024-07-19 20:14:13,2,Item 2 for Order 62,Misc,435.42,2,870.84,0.49152236245004854
32,Customer 32,2024-04-21 10:31:56,False,62,2024-07-19 20:14:13,3,Item 3 for Order 62,Misc,97.8,5,489.0,0.27600298015487773
33,Customer 33,2024-03-21 23:09:37,False,63,2024-05-16 13:52:48,1,Item 1 for Order 63,Home Goods,237.81,3,713.4300000000001,1.0
33,Customer 33,2024-03-21 23:09:37,False,63,2024-04-29 16:36:42,,None,Misc,0.0,0,0.0,0.0
33,Customer 33,2024-03-21 23:09:37,False,65,2024-11-15 16:58:40,1,Item 1 for Order 65,Misc,128.91,4,515.64,1.0
34,Customer 34,2024-01-23 20:09:55,False,,,,None,Misc,0.0,0,0.0,0.0
35,Customer 35,2023-11-21 20:06:46,True,66,2025-01-10 19:17:39,1,Item 1 for Order 66,Misc,206.04,1,206.04,0.36282952084103753
35,Customer 35,2023-11-21 20:06:46,True,66,2025-01-10 19:17:39,2,Item 2 for Order 66,Electronics,0.0,2,0.0,0.0
35,Customer 35,2023-11-21 20:06:46,True,66,2025-01-10 19:17:39,3,Item 3 for Order 66,Home Goods,81.96,2,163.92,0.2886576152992762
35,Customer 35,2023-11-21 20:06:46,True,66,2025-01-10 19:17:39,4,Item 4 for Order 66,Home Goods,197.91,1,197.91,0.34851286385968616
35,Customer 35,2023-11-21 20:06:46,True,67,2024-04-29 14:10:06,1,Item 1 for Order 67,Home Goods,358.73,4,1434.92,1.0
35,Customer 35,2023-11-21 20:06:46,True,69,2024-05-19 09:14:46,1,Item 1 for Order 69,Electronics,340.13,1,340.13,1.0
35,Customer 35,2023-11-21 20:06:46,True,,2024-07-30 22:45:06,1,Item 1 for Order 68,Books,476.02,5,2380.1,0.0
36,Customer 36,2022-06-12 15:22:19,False,70,2025-03-11 16:22:57,2,Item 2 for Order 70,Misc,69.45,0,0.0,0.0
36,Customer 36,2022-06-12 15:22:19,False,70,2025-03-11 16:22:57,3,Item 3 for Order 70,Home Goods,5.99,5,29.950000000000003,0.013719400469070655
36,Customer 36,2022-06-12 15:22:19,False,70,2025-03-11 16:22:57,4,Item 4 for Order 70,Misc,426.04,3,1278.1200000000001,0.585477132805629
36,Customer 36,2022-06-12 15:22:19,False,70,2025-03-11 16:22:57,5,Item 5 for Order 70,Misc,201.64,2,403.28,0.1847332160656699
36,Customer 36,2022-06-12 15:22:19,False,70,2025-03-11 16:22:57,,Item 1 for Order 70,Electronics,471.69,1,471.69,0.21607025065963062
36,Customer 36,2022-06-12 15:22:19,False,70,,,None,Misc,0.0,0,0.0,0.0
36,Customer 36,2022-06-12 15:22:19,False,70,2023-11-18 00:06:53,,None,Misc,0.0,0,0.0,0.0
37,Customer 37,2023-01-26 22:48:58,True,70,,,None,Misc,0.0,0,0.0,0.0
37,Customer 37,2023-01-26 22:48:58,True,70,2024-05-05 21:14:29,,None,Misc,0.0,0,0.0,0.0
37,Customer 37,2023-01-26 22:48:58,True,75,2025-01-25 19:34:04,1,Item 1 for Order 75,Misc,160.37,4,641.48,1.0
38,Customer 38,2022-08-17 07:14:03,False,76,2025-06-04 22:19:31,1,Item 1 for Order 76,Electronics,439.51,4,1758.04,0.373720281623074
38,Customer 38,2022-08-17 07:14:03,False,76,2025-06-04 22:19:31,2,Item 2 for Order 76,Misc,404.6,4,1618.4,0.34403591714567533
38,Customer 38,2022-08-17 07:14:03,False,76,2025-06-04 22:19:31,3,Item 3 for Order 76,Electronics,309.78,2,619.56,0.1317047039216353
38,Customer 38,2022-08-17 07:14:03,False,76,2025-06-04 22:19:31,4,Item 4 for Order 76,Apparel,354.08,2,708.16,0.15053909730961532
38,Customer 38,2022-08-17 07:14:03,False,77,2023-07-18 20:24:00,1,Item 1 for Order 77,Misc,382.35,0,0.0,0.0
38,Customer 38,2022-08-17 07:14:03,False,77,2023-07-18 20:24:00,2,Item 2 for Order 77,Misc,224.32,3,672.96,0.8958347199850907
38,Customer 38,2022-08-17 07:14:03,False,77,2023-07-18 20:24:00,3,Item 3 for Order 77,Misc,78.25,1,78.25,0.10416528001490928
38,Customer 38,2022-08-17 07:14:03,False,77,2025-04-14 05:35:05,,None,Misc,0.0,0,0.0,0.0
38,Customer 38,2022-08-17 07:14:03,False,77,2023-03-29 21:34:15,,None,Misc,0.0,0,0.0,0.0
39,Customer 39,2022-09-25 19:50:17,False,80,2023-02-08 17:31:01,1,Item 1 for Order 80,Apparel,363.75,2,727.5,0.3758563324688207
39,Customer 39,2022-09-25 19:50:17,False,80,2023-02-08 17:31:01,2,Item 2 for Order 80,Misc,486.38,1,486.38,0.2512838529019725
39,Customer 39,2022-09-25 19:50:17,False,80,2023-02-08 17:31:01,3,Item 3 for Order 80,Misc,0.0,5,0.0,0.0
39,Customer 39,2022-09-25 19:50:17,False,80,2023-02-08 17:31:01,5,Item 5 for Order 80,Home Goods,0.0,5,0.0,0.0
39,Customer 39,2022-09-25 19:50:17,False,80,2023-02-08 17:31:01,,Item 4 for Order 80,Misc,360.85,2,721.7,0.3728598146292068
40,Customer 40,2023-12-22 21:28:11,False,80,2023-12-26 06:24:20,,None,Misc,0.0,0,0.0,0.0
40,Customer 40,2023-12-22 21:28:11,False,80,2024-02-04 22:58:46,,None,Misc,0.0,0,0.0,0.0
40,Customer 40,2023-12-22 21:28:11,False,,2024-11-29 11:54:31,1,Item 1 for Order 83,Misc,348.44,5,1742.2,0.0
40,Customer 40,2023-12-22 21:28:11,False,,2024-11-29 11:54:31,2,Item 2 for Order 83,Electronics,349.74,2,699.48,0.0
41,Customer 41,,False,,2023-02-08 23:44:34,1,Item 1 for Order 84,Misc,374.01,5,1870.05,0.0
41,Customer 41,,False,,2023-02-08 23:44:34,2,Item 2 for Order 84,Misc,202.22,3,606.66,0.0
41,Customer 41,,False,,2023-02-08 23:44:34,3,,Home Goods,403.57,3,1210.71,0.0
41,Customer 41,,False,,2023-02-08 23:44:34,4,Item 4 for Order 84,Misc,397.38,4,1589.52,0.0
41,Customer 41,,False,,2023-02-08 23:44:34,5,Item 5 for Order 84,Misc,220.18,5,1100.9,0.0
42,Customer 42,2024-04-29 09:54:31,False,86,2024-07-02 14:20:07,1,Item 1 for Order 86,Books,148.92,3,446.76,0.34119965174357325
42,Customer 42,2024-04-29 09:54:31,False,86,2024-07-02 14:20:07,2,Item 2 for Order 86,Misc,287.54,3,862.6200000000001,0.6588003482564267
42,Customer 42,2024-04-29 09:54:31,False,87,2024-07-10 16:19:30,1,Item 1 for Order 87,Misc,314.64,4,1258.56,0.43429470589453195
42,Customer 42,2024-04-29 09:54:31,False,87,2024-07-10 16:19:30,3,Item 3 for Order 87,Misc,16.98,3,50.94,0.017578003685376507
42,Customer 42,2024-04-29 09:54:31,False,87,2024-07-10 16:19:30,,Item 2 for Order 87,Misc,397.11,4,1588.44,0.5481272904200916
